,budget,genres,release_year
31611,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",2011
31612,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",2010
31613,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",2014
31614,0,"[{'id': 99, 'name': 'Documentary'}]",2001
31615,0,"[{'id': 53, 'name': 'Thriller'}]",2013
31616,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1998
31617,0,"[{'id': 27, 'name': 'Horror'}]",2014
31618,0,"[{'id': 80, 'name': 'Crime'}]",2012
31619,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2008
31620,0,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1994
31621,0,"[{'id': 27, 'name': 'Horror'}]",2012
31622,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",1997
31623,0,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",2015
31624,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}]",2014
31625,0,"[{'id': 53, 'name': 'Thriller'}]",2006
31626,100000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2015
31627,300,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}]",2011
31628,0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2001
31629,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2005
31630,0,"[{'id': 35, 'name': 'Comedy'}]",2014
31631,0,"[{'id': 35, 'name': 'Comedy'}]",2014
31632,0,"[{'id': 18, 'name': 'Drama'}]",1973
31633,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",2014
31634,0,"[{'id': 10402, 'name': 'Music'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",2014
31635,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1938
31636,0,"[{'id': 35, 'name': 'Comedy'}]",1986
31637,0,"[{'id': 27, 'name': 'Horror'}]",2013
31638,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",1976
31639,0,"[{'id': 18, 'name': 'Drama'}]",1994
31640,0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",2015
31641,5700000,"[{'id': 18, 'name': 'Drama'}]",2012
31642,0,"[{'id': 18, 'name': 'Drama'}]",2015
31643,0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",2009
31644,5000000,"[{'id': 37, 'name': 'Western'}, {'id': 10770, 'name': 'TV Movie'}]",2012
31645,0,"[{'id': 99, 'name': 'Documentary'}]",2012
31646,0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",2000
31647,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2010
31648,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",2009
31649,2000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2013
31650,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",2007
31651,0,"[{'id': 53, 'name': 'Thriller'}]",2000
31652,0,"[{'id': 99, 'name': 'Documentary'}]",2010
31653,0,"[{'id': 35, 'name': 'Comedy'}]",2006
31654,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2010
31655,0,"[{'id': 99, 'name': 'Documentary'}]",2014
31656,0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",2014
31657,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",1945
31658,0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",1959
31659,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1957
31660,0,"[{'id': 99, 'name': 'Documentary'}]",2015
31661,0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1977
31662,0,"[{'id': 37, 'name': 'Western'}, {'id': 12, 'name': 'Adventure'}]",1938
31663,0,"[{'id': 37, 'name': 'Western'}]",1970
31664,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",2014
31665,0,"[{'id': 18, 'name': 'Drama'}]",2009
31666,750000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",1985
31667,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",2014
31668,0,"[{'id': 27, 'name': 'Horror'}]",2012
31669,0,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",1990
31670,900000,"[{'id': 27, 'name': 'Horror'}]",2011
31671,5000000,"[{'id': 28, 'name': 'Action'}]",2013
31672,0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",2006
31673,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10769, 'name': 'Foreign'}]",2011
31674,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2013
31675,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2013
31676,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2010
31677,0,"[{'id': 10751, 'name': 'Family'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",2014
31678,0,"[{'id': 35, 'name': 'Comedy'}]",2015
31679,0,"[{'id': 80, 'name': 'Crime'}]",1954
31680,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",2014
31681,2489400,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2014
31682,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1950
31683,0,"[{'id': 99, 'name': 'Documentary'}]",2015
31684,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",1984
31685,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1966
31686,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",1988
31687,0,"[{'id': 80, 'name': 'Crime'}]",1951
31688,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1998
31689,0,"[{'id': 35, 'name': 'Comedy'}]",2009
31690,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",1998
31691,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",1976
31692,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",1987
31693,0,"[{'id': 10402, 'name': 'Music'}]",1935
31694,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2012
31695,0,"[{'id': 99, 'name': 'Documentary'}]",2012
31696,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 53, 'name': 'Thriller'}]",2009
31697,0,[],2001
31698,0,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",1926
31699,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",2005
31700,0,"[{'id': 35, 'name': 'Comedy'}]",1949
31701,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1973
31702,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2006
31703,0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",1931
31704,0,"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",1980
31705,0,"[{'id': 27, 'name': 'Horror'}]",1967
31706,2000000,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",1993
31707,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1949
31708,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",2001
31709,2000000,"[{'id': 80, 'name': 'Crime'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]",1982
31710,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",1945
31711,0,"[{'id': 18, 'name': 'Drama'}]",2007
31712,0,"[{'id': 99, 'name': 'Documentary'}]",2013
31713,0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",2011
31714,0,"[{'id': 99, 'name': 'Documentary'}]",2011
31715,0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",2012
31716,0,"[{'id': 99, 'name': 'Documentary'}]",2006
31717,0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",2015
31718,0,"[{'id': 10402, 'name': 'Music'}]",1975
31719,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",2015
31720,0,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",1990
31721,0,"[{'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]",1962
31722,0,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1990
31723,0,"[{'id': 16, 'name': 'Animation'}]",2003
31724,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2008
31725,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2006
31726,0,"[{'id': 53, 'name': 'Thriller'}]",2003
31727,0,"[{'id': 27, 'name': 'Horror'}]",2000
31728,0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2009
31729,0,"[{'id': 27, 'name': 'Horror'}]",2014
31730,0,"[{'id': 35, 'name': 'Comedy'}]",2008
31731,0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",2011
31732,0,"[{'id': 27, 'name': 'Horror'}]",2011
31733,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",2001
31734,0,"[{'id': 53, 'name': 'Thriller'}]",2005
31735,5000000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",2012
31736,0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2006
31737,0,"[{'id': 27, 'name': 'Horror'}]",1990
31738,0,"[{'id': 18, 'name': 'Drama'}]",2006
31739,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2011
31740,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2011
31741,0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",2013
31742,0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",1987
31743,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",1981
31744,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1992
31745,0,[],1977
31746,0,"[{'id': 18, 'name': 'Drama'}]",2015
31747,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}]",1978
31748,0,[],2014
31749,20000000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2015
31750,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",2011
31751,0,"[{'id': 27, 'name': 'Horror'}]",2006
31752,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2001
31753,7000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",1979
31754,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",2000
31755,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 9648, 'name': 'Mystery'}]",1989
31756,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2000
31757,0,"[{'id': 18, 'name': 'Drama'}]",2012
31758,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",1975
31759,0,[],1994
31760,0,[],1994
31761,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 9648, 'name': 'Mystery'}]",1995
31762,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",1984
31763,0,"[{'id': 18, 'name': 'Drama'}]",2014
31764,0,"[{'id': 99, 'name': 'Documentary'}]",2009
31765,0,"[{'id': 99, 'name': 'Documentary'}]",2009
31766,0,"[{'id': 99, 'name': 'Documentary'}]",2009
31767,0,"[{'id': 99, 'name': 'Documentary'}]",2010
31768,0,"[{'id': 99, 'name': 'Documentary'}]",2010
31769,0,"[{'id': 99, 'name': 'Documentary'}]",2010
31770,0,"[{'id': 99, 'name': 'Documentary'}]",2010
31771,0,"[{'id': 99, 'name': 'Documentary'}]",2010
31772,0,"[{'id': 99, 'name': 'Documentary'}]",2010
31773,0,[],2012
31774,0,"[{'id': 99, 'name': 'Documentary'}]",2012
31775,0,"[{'id': 99, 'name': 'Documentary'}]",2013
31776,0,"[{'id': 99, 'name': 'Documentary'}]",2013
31777,0,[],2013
31778,0,"[{'id': 99, 'name': 'Documentary'}]",2014
31779,0,"[{'id': 99, 'name': 'Documentary'}]",2014
31780,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 10770, 'name': 'TV Movie'}]",2013
31781,1300000,"[{'id': 18, 'name': 'Drama'}]",2015
31782,0,[],1958
31783,0,"[{'id': 35, 'name': 'Comedy'}]",2015
31784,0,"[{'id': 18, 'name': 'Drama'}]",1962
31785,0,"[{'id': 16, 'name': 'Animation'}]",2008
31786,0,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",2007
31787,0,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",1994
31788,310000,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",2013
31789,0,"[{'id': 18, 'name': 'Drama'}]",2006
31790,0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",2007
31791,1000000,"[{'id': 14, 'name': 'Fantasy'}]",2010
31792,0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 10402, 'name': 'Music'}]",1970
31793,1000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",2012
31794,14000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2015
31795,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",2008
31796,0,"[{'id': 35, 'name': 'Comedy'}]",2015
31797,0,"[{'id': 35, 'name': 'Comedy'}]",2014
31798,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",2015
31799,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",2009
31800,0,[],1982
31801,0,[],1982
31802,0,"[{'id': 37, 'name': 'Western'}]",1966
31803,0,"[{'id': 37, 'name': 'Western'}]",1969
31804,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10769, 'name': 'Foreign'}]",1972
31805,0,[],1975
31806,0,[],1986
31807,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 10752, 'name': 'War'}]",1973
31808,0,"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",1979
31809,0,"[{'id': 18, 'name': 'Drama'}]",1966
31810,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2015
31811,130000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1989
31812,0,"[{'id': 18, 'name': 'Drama'}]",1998
31813,0,"[{'id': 99, 'name': 'Documentary'}]",2001
31814,0,"[{'id': 18, 'name': 'Drama'}]",2013
31815,0,"[{'id': 18, 'name': 'Drama'}]",1956
31816,0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",1997
31817,9500000,"[{'id': 18, 'name': 'Drama'}]",2006
31818,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",1977
31819,0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",2013
31820,0,"[{'id': 99, 'name': 'Documentary'}]",1977
31821,250000,"[{'id': 10749, 'name': 'Romance'}]",2012
31822,0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",2011
31823,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",1975
31824,0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",1990
31825,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2011
31826,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2015
31827,2000000,"[{'id': 53, 'name': 'Thriller'}]",2011
31828,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",1991
31829,0,"[{'id': 27, 'name': 'Horror'}]",2003
31830,0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",1984
31831,0,[],1994
31832,0,"[{'id': 35, 'name': 'Comedy'}]",2014
31833,400000,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",2014
31834,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1988
31835,0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",1987
31836,0,"[{'id': 35, 'name': 'Comedy'}]",2012
31837,3000000,"[{'id': 27, 'name': 'Horror'}]",2002
31838,0,[],2014
31839,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10770, 'name': 'TV Movie'}]",2012
31840,0,"[{'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]",2014
31841,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",2015
31842,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",2015
31843,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",2014
31844,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2015
31845,0,"[{'id': 28, 'name': 'Action'}]",2015
31846,0,"[{'id': 53, 'name': 'Thriller'}]",2015
31847,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",2014
31848,0,"[{'id': 99, 'name': 'Documentary'}]",2014
31849,0,"[{'id': 99, 'name': 'Documentary'}]",2012
31850,0,"[{'id': 27, 'name': 'Horror'}, {'id': 99, 'name': 'Documentary'}]",2015
31851,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",2014
31852,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1998
31853,0,"[{'id': 35, 'name': 'Comedy'}]",2014
31854,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",2008
31855,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 27, 'name': 'Horror'}]",2009
31856,0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",2013
31857,30000,"[{'id': 27, 'name': 'Horror'}, {'id': 37, 'name': 'Western'}]",2011
31858,0,"[{'id': 27, 'name': 'Horror'}]",2010
31859,0,"[{'id': 18, 'name': 'Drama'}]",2014
31860,0,"[{'id': 53, 'name': 'Thriller'}]",2006
31861,0,"[{'id': 18, 'name': 'Drama'}]",1987
31862,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2015
31863,135000000,"[{'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",2015
31864,0,"[{'id': 18, 'name': 'Drama'}]",1953
31865,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2013
31866,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1927
31867,0,[],2008
31868,0,"[{'id': 18, 'name': 'Drama'}]",2007
31869,0,"[{'id': 18, 'name': 'Drama'}]",2006
31870,0,[],2010
31871,0,"[{'id': 35, 'name': 'Comedy'}]",2008
31872,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2010
31873,0,"[{'id': 18, 'name': 'Drama'}]",1996
31874,11000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",2015
31875,12000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",2015
31876,1000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2014
31877,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}]",2015
31878,0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",2015
31879,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",1983
31880,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2012
31881,0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",2009
31882,2000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",2012
31883,0,"[{'id': 27, 'name': 'Horror'}]",2011
31884,0,"[{'id': 35, 'name': 'Comedy'}]",1992
31885,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2010
31886,4000000,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10769, 'name': 'Foreign'}]",2008
31887,200,"[{'id': 27, 'name': 'Horror'}]",2010
31888,100000,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]",2004
31889,0,"[{'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",1998
31890,0,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",2013
31891,0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10769, 'name': 'Foreign'}]",2007
31892,0,"[{'id': 10769, 'name': 'Foreign'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",2004
31893,15000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",2014
31894,0,"[{'id': 18, 'name': 'Drama'}]",2015
31895,0,"[{'id': 18, 'name': 'Drama'}]",2012
31896,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2006
31897,0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",2007
31898,0,"[{'id': 35, 'name': 'Comedy'}]",2010
31899,0,"[{'id': 27, 'name': 'Horror'}]",2007
31900,0,"[{'id': 18, 'name': 'Drama'}]",1976
31901,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",1969
31902,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2005
31903,0,"[{'id': 27, 'name': 'Horror'}]",2006
